activation_date,latitude,longitude,gym,lift,swimming_pool,negotiable,property_size,property_age,bathroom,cup_board,floor,total_floor,balconies,rent,type_BHK1,type_BHK2,type_BHK3,type_BHK4,type_BHK4PLUS,type_RK1,lease_ANYONE,lease_BACHELOR,lease_COMPANY,lease_FAMILY,fur_FULLY_FURNISHED,fur_NOT_FURNISHED,fur_SEMI_FURNISHED,parking_BOTH,parking_FOUR_WHEELER,parking_NONE,parking_TWO_WHEELER,face_E,face_N,face_NE,face_NW,face_S,face_SE,face_SW,face_W,water_BOREWELL,water_CORPORATION,water_CORP_BORE,building_AP,building_GC,building_IF,building_IH,"""INTERNET""","""AC""","""CLUB""","""INTERCOM""","""POOL""","""CPA""","""FS""","""SERVANT""","""SECURITY""","""SC""","""GP""","""PARK""","""RWH""","""STP""","""HK""","""PB""","""VP"""
22-05-2018 18:50,12.94118973,77.5786334,0,1,0,1,1700,0,3,3,4,5,2,47000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
25-03-2018 14:14,12.90787397,77.52548036,0,1,0,1,800,3,1,1,4,4,1,10000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-07-2017 13:43,12.92435643,77.51204784,0,1,0,1,1350,0,3,3,1,4,3,18000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-12-2018 10:09,12.90756632,77.63300799,0,0,0,0,250,3,1,1,2,2,1,8000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-01-2017 14:56,12.90020531,77.58556088,1,1,1,1,1140,5,2,2,3,4,2,20000,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-06-2018 19:05,12.9362,77.7055753,1,1,1,1,1361,1,2,2,0,4,3,25000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-10-2017 17:17,12.92304764,77.59729998,0,0,0,1,1200,6,3,0,1,3,0,20000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-05-2018 15:37,12.97845504,77.69419022,1,0,1,1,2000,10,2,6,0,1,0,35000,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-02-2018 15:22,12.90799536,77.62762445,0,0,0,0,1200,13,1,0,0,1,0,20000,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-12-2018 13:42,12.90803999,77.52513117,0,1,0,0,1200,1,2,2,3,4,1,12000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-07-2018 10:12,12.93407196,77.53830519,1,1,0,1,1100,10,2,4,1,3,1,14000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-02-2018 13:47,12.9336504,77.7022315,0,1,1,1,1750,0,3,3,5,5,2,35000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-10-2018 20:50,12.93268628,77.58468232,0,1,0,1,830,0,2,2,6,8,2,12000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-12-2017 14:09,12.90436621,77.60198049,1,1,0,1,1140,16,2,3,1,3,1,22000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-05-2018 11:30,12.9721335,77.67987,0,1,0,1,1170,5,2,6,4,4,3,20000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-07-2017 16:03,12.91551315,77.57394254,0,0,0,1,500,8,1,1,3,3,0,8000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-02-2017 17:53,12.9019819,77.6042056,0,0,0,1,900,0,2,2,1,1,2,20000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-02-2018 17:47,12.93089483,77.67572365,1,1,1,1,600,0,1,2,3,4,3,20000,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-01-2018 18:42,12.95199255,77.71696399,0,0,0,0,300,2,1,1,0,5,0,8500,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-04-2018 18:07,12.91051716,77.57318378,0,0,0,1,750,1,1,0,0,1,0,14900,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
29-01-2018 15:07,12.97757129,77.7576016,0,0,0,1,1485,1,3,0,2,4,2,23000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-01-2018 21:17,12.9295556,77.6874416,0,0,0,0,1825,6,3,3,7,12,2,40000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
08-05-2017 15:04,12.98507462,77.66581385,0,0,0,1,1300,10,2,0,3,4,2,18000,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-03-2018 17:32,12.95339616,77.72429511,0,0,0,1,1000,8,2,1,1,3,1,13000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
09-03-2017 14:47,12.90520668,77.68662262,1,0,1,1,2000,7,3,3,0,2,2,35000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-07-2018 18:30,12.90633891,77.57759065,0,1,0,1,1100,10,2,2,2,3,2,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-06-2018 19:49,12.96154459,77.74299505,0,0,1,1,2000,10,4,10,0,1,2,33000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-06-2018 17:37,12.90989577,77.61033157,0,0,0,0,600,8,1,2,1,3,0,13500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-09-2018 17:38,12.9167675,77.60544854,1,0,0,1,1100,5,2,2,0,3,0,18500,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-07-2018 14:08,12.9762757,77.6283387,0,0,0,0,650,5,1,1,1,2,1,12000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-03-2018 12:48,12.91539087,77.50323993,1,1,1,0,1000,1,2,2,3,4,1,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-12-2018 14:55,12.91706684,77.60886796,0,0,0,0,350,10,1,1,0,1,0,8500,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-09-2018 21:13,12.90977367,77.54232578,0,0,0,1,1500,0,3,3,1,2,1,18000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-07-2018 16:52,12.94384381,77.70998246,0,0,0,1,1300,5,2,3,0,2,0,20000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-11-2017 13:02,12.98296367,77.71861373,0,1,0,1,850,0,1,1,4,4,1,18000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-11-2017 18:40,12.98608379,77.5596416,0,0,0,0,600,6,1,1,0,2,0,15000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
31-10-2017 12:14,12.99566641,77.58748036,1,1,0,1,1250,15,2,2,1,6,1,32000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-05-2018 20:11,12.97819755,77.54297629,0,0,0,1,30,5,1,1,2,2,0,12000,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-01-2018 18:21,12.92408087,77.61790564,0,0,0,0,400,3,1,0,1,5,0,10000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-08-2017 12:15,12.99493422,77.65635284,0,0,0,1,2000,10,3,3,0,1,2,40000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-10-2017 18:37,12.9296678,77.7408253,1,1,1,1,1165,0,2,3,3,11,1,22500,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-10-2017 21:24,12.9672257,77.7394432,1,1,0,1,1200,0,2,4,2,4,1,23000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-04-2018 16:07,12.93465426,77.5344009,0,0,0,1,900,4,1,2,0,2,0,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
06-08-2018 15:36,12.90843018,77.67626308,0,0,0,0,700,5,1,2,1,3,0,12000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-04-2017 12:13,12.9463965,77.6825476,0,0,0,1,1500,5,3,2,0,2,1,22000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-03-2017 17:18,12.97270045,77.7004751,0,0,0,1,900,2,1,1,2,3,1,12000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-10-2017 15:20,12.99463573,77.56607265,0,1,0,1,1700,0,3,3,0,4,1,32000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-02-2018 09:36,12.9718134,77.6808575,0,1,0,1,1500,6,3,4,1,3,3,25000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
05-09-2018 15:44,12.9777636,77.6816927,1,1,0,1,1215,10,2,1,1,4,2,17500,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-12-2018 20:34,12.95060613,77.71828468,0,1,0,0,900,0,2,4,1,3,2,19750,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-02-2018 17:22,12.94298961,77.6143503,0,0,0,1,450,5,1,1,2,3,0,14000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-08-2017 18:50,12.9604134,77.5308857,0,0,0,0,1100,10,2,2,0,0,0,25000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-06-2018 21:51,12.91147136,77.55920248,0,0,0,0,1000,3,2,2,0,1,0,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
17-01-2018 17:55,12.90009226,77.62619867,0,0,0,0,670,5,1,2,1,2,1,10500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-05-2018 11:05,12.95419874,77.69190857,0,0,0,0,600,3,1,1,1,2,1,11000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-11-2017 14:31,12.9118803,77.57327821,0,0,0,1,600,5,1,1,2,3,0,11000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
30-04-2018 23:10,12.92491034,77.57837452,0,0,0,1,800,50,1,2,1,1,2,13000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-06-2018 13:56,12.90991306,77.60383606,0,1,0,0,1350,7,3,3,3,4,1,25000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
27-03-2018 22:08,12.9241252,77.6657653,0,1,0,1,1223,10,2,1,4,10,2,21000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-10-2017 17:34,12.9701443,77.7668229,1,1,1,0,1190,5,3,3,1,4,2,20000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-07-2018 12:54,12.98510592,77.60893047,0,0,0,1,800,3,2,2,2,3,1,12000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-10-2018 16:17,12.98977072,77.56352279,0,0,0,1,600,3,1,1,0,0,0,8000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-11-2017 17:24,12.96727089,77.64763703,0,0,0,1,800,6,2,4,1,3,0,22000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
18-12-2017 21:00,12.91397012,77.60898917,0,0,0,1,1200,4,2,2,2,2,1,25000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
16-11-2017 21:27,12.90721802,77.61322615,0,0,0,0,600,5,1,1,2,3,1,12000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
15-07-2017 13:46,12.91577982,77.52758324,0,1,0,1,1060,5,2,2,2,4,2,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
20-07-2018 12:29,12.9779638,77.51638264,0,0,0,1,700,6,1,2,0,3,0,10000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-06-2018 11:14,12.9919275,77.67681614,0,0,0,1,950,3,2,2,3,4,1,16500,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
11-06-2017 13:15,12.9425468,77.5625781,1,0,0,1,1800,15,2,3,0,3,1,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
19-02-2018 22:22,12.91465078,77.6019602,0,0,0,0,750,20,1,1,2,2,1,13000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
28-10-2017 19:37,12.90285673,77.58392041,0,0,0,1,600,7,1,2,1,4,1,9000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
24-10-2017 10:01,12.9092507,77.6634951,1,1,1,0,1216,3,3,3,1,17,1,28500,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-11-2018 15:31,12.99849502,77.5422028,0,0,0,1,1000,10,1,2,1,2,1,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-02-2018 13:11,12.92344417,77.72915227,1,1,0,0,1100,0,2,2,1,4,2,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-05-2018 20:49,12.9676857,77.68331508,0,0,0,0,700,2,1,1,3,3,1,8750,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-07-2018 19:29,12.95444585,77.65428525,0,0,0,0,1200,0,1,1,0,4,0,13000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
04-03-2018 12:25,12.90115115,77.54438571,0,0,0,1,800,4,2,2,1,3,1,10000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
07-11-2018 15:43,12.96799997,77.64195701,0,0,0,1,300,5,1,0,3,3,0,8500,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-10-2017 09:40,12.9719161,77.5298856,0,0,0,1,1800,10,2,2,1,2,1,27000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
23-05-2018 18:51,12.9107876,77.63344867,0,0,0,0,1200,6,2,2,0,2,0,23000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
11-06-2017 13:48,12.97640052,77.62673847,0,0,0,0,450,2,1,2,3,3,1,10000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
02-01-2018 14:41,12.98511314,77.76585388,0,0,0,1,1480,7,3,3,0,1,1,25000,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-11-2017 17:01,12.96223119,77.52080127,0,1,0,1,1240,2,2,2,2,4,0,15000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
12-10-2017 15:26,12.9705947,77.7149626,0,0,0,1,1728,2,3,0,5,8,2,30000,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
26-05-2018 18:09,12.9691823,77.6793778,0,0,0,0,1021,1,2,2,3,4,2,24000,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
13-12-2017 16:35,12.99536084,77.75929402,1,1,1,1,1570,1,2,3,4,4,2,27000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
22-12-2017 15:15,12.95373243,77.54220327,0,0,0,0,550,2,2,0,1,3,0,8500,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
03-04-2018 17:25,12.96556812,77.51591895,0,0,0,1,1000,8,2,2,0,2,0,13000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
08-10-2017 18:55,12.98975889,77.56963768,0,0,0,0,1250,3,2,2,3,4,3,21000,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
10-05-2017 16:23,12.92377603,77.6496539,0,0,0,1,800,6,2,2,1,3,0,22000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
14-07-2017 11:00,12.99417805,77.67188712,0,0,0,1,1200,10,2,1,0,1,0,25000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
21-06-2018 20:27,12.96444809,77.53843245,0,0,0,1,800,10,1,2,0,2,0,15000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0
